customer_id,first_name,last_name,date_of_birth,email,street_address,city,state,postal_code,signup_date,segment,kyc_status
c00951,Jennifer,Bennett,1952-03-11,jennifer.bennett951@example.com,86982 Craig Keys Apt. 161,Newark,NJ,12832,2021-12-27,Mass,Approved
c00952,Tina,Vega,2006-03-22,tina.vega952@example.com,7687 Melody Valleys,Miami,FL,55737,2023-03-31,Mass Affluent,Pending
c00953,Tammy,Stanley,1987-07-05,tammy.stanley953@example.com,7742 Douglas Lakes,Houston,TX,94306,2019-03-07,Mass,Pending
c00954,Linda,Ryan,2003-07-05,linda.ryan954@example.com,7932 Zachary Valley,Detroit,MI,49300,2021-04-17,Mass Affluent,Approved
c00955,Michael,Valdez,1993-11-11,michael.valdez955@example.com,11649 John Glen,Phoenix,AZ,34922,2020-04-05,Mass,Approved
c00956,Krystal,Bailey,1955-07-12,krystal.bailey956@example.com,457 Wolf Curve,Dallas,TX,99533,2017-06-19,Mass,Approved
c00957,Alexander,White,1980-05-24,alexander.white957@example.com,5290 Welch Underpass Apt. 202,Detroit,MI,18909,2020-11-01,Mass,Rejected
c00958,Amanda,Medina,1952-04-09,amanda.medina958@example.com,26509 Webb Key,Dallas,TX,53765,2019-02-18,Mass,Pending
c00959,Shawn,Rice,1961-03-18,shawn.rice959@example.com,967 Shawn Greens,Los Angeles,CA,56133,2024-03-21,Mass,Approved
c00960,Emily,Luna,1987-03-02,emily.luna960@example.com,48552 Peterson Well Suite 871,Chicago,IL,53015,2023-04-13,Mass Affluent,Approved
c00961,Emily,Walker,1949-01-02,emily.walker961@example.com,415 May Plains Apt. 137,Newark,NJ,92955,2017-06-07,Mass Affluent,Approved
c00962,Brenda,Smith,1989-11-27,brenda.smith962@example.com,84254 Graham Corner,Minneapolis,MN,47958,2018-02-17,Affluent,Approved
c00963,Lynn,Johnson,2004-11-12,lynn.johnson963@example.com,8323 James Summit,Seattle,WA,97597,2019-10-02,Mass,Approved
c00964,Shelby,Evans,2004-11-09,shelby.evans964@example.com,929 Lauren Lake Apt. 825,Charlotte,NC,16014,2021-12-23,Mass,Approved
c00965,Daniel,Nunez,1966-12-23,daniel.nunez965@example.com,29328 Garrison Harbors,Portland,OR,76054,2023-05-28,Mass,Approved
c00966,Jesus,Stephens,2007-12-17,jesus.stephens966@example.com,4686 Mcdonald Dale,Minneapolis,MN,63366,2018-03-11,Mass,Approved
c00967,Angel,Patel,2005-12-24,angel.patel967@example.com,14843 Brian Loop Apt. 272,Dallas,TX,31649,2018-09-21,Mass,Approved
c00968,Nicole,Morrow,1942-07-20,nicole.morrow968@example.com,2669 John Keys,Miami,FL,30517,2023-01-26,Mass,Approved
c00969,Anna,Wright,1981-04-23,anna.wright969@example.com,42619 Jamie Divide,Portland,OR,74771,2020-04-14,Mass,Approved
c00970,Rose,Reed,2002-12-23,rose.reed970@example.com,0184 Kelsey Rapid Suite 374,New York,NY,67384,2020-01-21,Mass,Approved
c00971,Jeffrey,Hill,2006-02-20,jeffrey.hill971@example.com,972 Nicole Throughway,Charlotte,NC,65005,2021-03-08,Mass,Pending
c00972,Bryan,Pineda,1955-05-15,bryan.pineda972@example.com,0641 Simmons Extension Suite 438,Minneapolis,MN,14575,2017-08-05,Mass,Approved
c00973,Madison,Hardy,1978-10-21,madison.hardy973@example.com,99537 Fisher Route,Minneapolis,MN,63809,2024-01-04,Mass,Approved
c00974,Regina,Rodriguez,2004-01-16,regina.rodriguez974@example.com,4485 Estrada Glen,Detroit,MI,98324,2022-12-09,Affluent,Approved
c00975,Kevin,Pacheco,1949-11-29,kevin.pacheco975@example.com,01739 Walker Mews Suite 178,Philadelphia,PA,11559,2024-03-29,Mass,Approved
c00976,Ricky,Barnes,1991-01-12,ricky.barnes976@example.com,860 Brittany Underpass Apt. 911,Atlanta,GA,52210,2019-06-18,Mass Affluent,Approved
c00977,Donald,Miranda,1956-07-13,donald.miranda977@example.com,9966 Michael Turnpike,Newark,NJ,54493,2019-11-08,Mass,Approved
c00978,Sophia,Stephenson,2007-02-24,sophia.stephenson978@example.com,9806 Caldwell Burg Apt. 920,Detroit,MI,90707,2017-02-09,Mass Affluent,Approved
c00979,Kevin,Smith,1951-10-06,kevin.smith979@example.com,46074 Cardenas Key Suite 347,Atlanta,GA,35456,2020-08-31,Mass Affluent,Approved
c00980,Travis,Harris,2000-07-19,travis.harris980@example.com,7423 Yang Terrace,Minneapolis,MN,52800,2023-10-19,Mass Affluent,Approved
c00981,Colton,Garcia,1946-05-19,colton.garcia981@example.com,71559 Leslie Inlet Apt. 165,Detroit,MI,74547,2021-05-25,Mass,Approved
c00982,Paige,Johnson,1988-07-22,paige.johnson982@example.com,263 Chase Oval Suite 575,Dallas,TX,15429,2024-04-17,Mass,Approved
c00983,Derek,Harper,1983-10-22,derek.harper983@example.com,50139 Stout Squares,Chicago,IL,82098,2019-08-21,Mass,Approved
c00984,Shawn,Warner,2000-08-21,shawn.warner984@example.com,826 James Course Suite 425,Phoenix,AZ,83999,2019-08-12,Mass,Approved
c00985,Ellen,Williams,1970-09-19,ellen.williams985@example.com,2614 Mario Fork Suite 038,Detroit,MI,74768,2018-02-22,Mass,Approved
c00986,Julia,Yang,1958-05-20,julia.yang986@example.com,407 Martha Forges,Phoenix,AZ,68336,2022-04-14,Mass,Approved
c00987,Sonya,Morales,1957-04-25,sonya.morales987@example.com,73204 Tamara Walks,Phoenix,AZ,77284,2022-07-10,Mass,Approved
c00988,Robert,Young,1944-12-15,robert.young988@example.com,6889 Robert Vista Suite 964,Atlanta,GA,80358,2024-06-06,Mass,Approved
c00989,Julia,Robinson,1957-10-19,julia.robinson989@example.com,6553 Fernandez Club Apt. 538,Atlanta,GA,91305,2021-09-06,Mass,Rejected
c00990,Eric,Shields,1947-09-11,eric.shields990@example.com,87851 Jennifer Stravenue,Phoenix,AZ,48535,2021-03-15,Mass,Rejected
c00991,Robert,Brown,1940-06-07,robert.brown991@example.com,4907 Crawford Mews,Miami,FL,51045,2018-12-20,Mass Affluent,Pending
c00992,Corey,Gordon,1966-08-04,corey.gordon992@example.com,08780 Woods Squares,Detroit,MI,67414,2018-12-22,Mass Affluent,Approved
c00993,Tracy,Roberts,1990-03-01,tracy.roberts993@example.com,51494 Jennifer Overpass,Boston,MA,27378,2023-11-18,Mass,Approved
c00994,Ricky,Cabrera,2006-03-31,ricky.cabrera994@example.com,263 Collins Square Suite 539,Detroit,MI,87060,2022-09-21,Mass,Approved
c00995,Stephanie,Dennis,2000-06-30,stephanie.dennis995@example.com,89509 Jennifer Knolls Apt. 191,Minneapolis,MN,79346,2020-11-29,Mass,Approved
c00996,Antonio,Flores,1973-11-16,antonio.flores996@example.com,233 Mary Burgs Suite 151,Houston,TX,66795,2022-04-28,Mass,Approved
c00997,Mitchell,Harper,1966-02-06,mitchell.harper997@example.com,9666 Taylor Junctions,Detroit,MI,37148,2024-10-18,Mass,Approved
c00998,Scott,Chambers,1977-06-23,scott.chambers998@example.com,45264 Davis Green,Charlotte,NC,41290,2018-03-29,Mass,Approved
c00999,Stephanie,Flores,1947-03-31,stephanie.flores999@example.com,35157 Alexandria Brooks Apt. 805,San Francisco,CA,49147,2019-02-26,Affluent,Approved
c01000,Melissa,Turner,1972-12-14,melissa.turner1000@example.com,08005 Torres Union,Chicago,IL,69627,2020-11-04,Mass,Approved
